codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
1102,9257,Universidade do Porto - Faculdade de Arquitetura,Arquitetura,MI,117,118,177.0,0
1103,8258,Universidade do Porto - Faculdade de Ciências,Arquitetura Paisagista,L1,28,28,123.5,0
1103,9011,Universidade do Porto - Faculdade de Ciências,Biologia,L1,131,132,141.5,0
1103,9015,Universidade do Porto - Faculdade de Ciências,Bioquímica,L1,80,80,169.0,0
1103,9141,Universidade do Porto - Faculdade de Ciências,Física,L1,41,41,171.8,0
1103,9146,Universidade do Porto - Faculdade de Ciências,Geologia,L1,33,33,118.0,0
1103,9209,Universidade do Porto - Faculdade de Ciências,Matemática,L1,56,56,155.0,0
1103,9223,Universidade do Porto - Faculdade de Ciências,Química,L1,50,50,112.8,0
1103,9368,Universidade do Porto - Faculdade de Ciências,Engenharia Física,MI,60,60,166.8,0
1103,9696,Universidade do Porto - Faculdade de Ciências,Ciência de Computadores,L1,50,50,143.5,0
1103,9709,Universidade do Porto - Faculdade de Ciências,Ciências e Tecnologia do Ambiente,L1,40,40,133.5,0
1103,9812,Universidade do Porto - Faculdade de Ciências,Engenharia de Redes e Sistemas Informáticos,MI,70,70,136.0,0
1103,L096,Universidade do Porto - Faculdade de Ciências,Engenharia Geoespacial,L1,25,7,121.8,18
1104,9081,Universidade do Porto - Faculdade de Economia,Economia,L1,208,208,171.3,0
1104,9147,Universidade do Porto - Faculdade de Economia,Gestão,L1,132,132,178.0,0
1105,9360,Universidade do Porto - Faculdade de Engenharia,Engenharia Civil,MI,121,121,130.8,0
1105,9367,Universidade do Porto - Faculdade de Engenharia,Engenharia Eletrotécnica e de Computadores,MI,200,200,164.3,0
1105,9369,Universidade do Porto - Faculdade de Engenharia,Engenharia Mecânica,MI,151,151,178.5,0
1105,9459,Universidade do Porto - Faculdade de Engenharia,Engenharia Informática e Computação,MI,135,135,178.3,0
1105,9460,Universidade do Porto - Faculdade de Engenharia,Engenharia Metalúrgica e de Materiais,MI,27,27,157.8,0
1105,9461,Universidade do Porto - Faculdade de Engenharia,Engenharia Química,MI,63,63,165.8,0
1105,9493,Universidade do Porto - Faculdade de Engenharia,Bioengenharia,MI,66,67,186.5,0
1105,9508,Universidade do Porto - Faculdade de Engenharia,Engenharia do Ambiente,MI,34,34,141.8,0
1105,9509,Universidade do Porto - Faculdade de Engenharia,Engenharia e Gestão Industrial,MI,75,75,186.5,0
1105,9897,Universidade do Porto - Faculdade de Engenharia,Ciências de Engenharia - Engenharia de Minas e Geoambiente,L1,20,20,115.3,0
1106,9494,Universidade do Porto - Faculdade de Farmácia,Ciências Farmacêuticas,MI,175,175,150.3,0
1107,9006,Universidade do Porto - Faculdade de Letras,Arqueologia,L1,29,30,134.4,0
1107,9040,Universidade do Porto - Faculdade de Letras,Ciências da Linguagem,L1,24,24,131.6,0
1107,9139,Universidade do Porto - Faculdade de Letras,Filosofia,L1,50,50,128.2,0
1107,9143,Universidade do Porto - Faculdade de Letras,Geografia,L1,69,69,133.4,0
1107,9181,Universidade do Porto - Faculdade de Letras,História,L1,67,67,152.8,0
1107,9182,Universidade do Porto - Faculdade de Letras,História da Arte,L1,32,32,142.0,0
1107,9192,Universidade do Porto - Faculdade de Letras,Línguas Aplicadas,L1,51,52,172.8,0
1107,9197,Universidade do Porto - Faculdade de Letras,Línguas e Relações Internacionais,L1,47,49,179.0,0
1107,9204,Universidade do Porto - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,79,80,160.8,0
1107,9240,Universidade do Porto - Faculdade de Letras,Sociologia,L1,44,44,147.0,0
1107,9694,Universidade do Porto - Faculdade de Letras,Ciência da Informação,L1,38,39,146.2,0
1107,9701,Universidade do Porto - Faculdade de Letras,"Ciências da Comunicação: Jornalismo, Assessoria, Multimédia",L1,74,75,165.6,0
1107,9917,Universidade do Porto - Faculdade de Letras,Estudos Portugueses,L1,20,20,130.8,0
1108,9813,Universidade do Porto - Faculdade de Medicina,Medicina,MI,245,245,182.7,0
1109,9026,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Ciências da Educação,L1,47,47,140.0,0
1109,9555,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Psicologia,MI,107,107,166.0,0
1110,9708,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Ciências do Meio Aquático,L1,31,31,134.5,0
1110,9813,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina,MI,155,155,185.0,0
1110,9847,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina Veterinária,MI,56,56,167.8,0
1111,9707,Universidade do Porto - Faculdade de Desporto,Ciências do Desporto,L1,123,124,142.0,0
1113,9548,Universidade do Porto - Faculdade de Medicina Dentária,Medicina Dentária,MI,65,65,172.0,0
1114,9066,Universidade do Porto - Faculdade de Direito,Criminologia,L1,41,41,165.6,0
1114,9078,Universidade do Porto - Faculdade de Direito,Direito,L1,146,146,174.0,0
1201,9086,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Agronómica,L1,24,13,115.3,11
1201,9114,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Florestal,L1,10,2,117.7,8
1201,9129,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Zootécnica,L1,34,22,116.6,12
1201,9752,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Enologia,L1,34,34,97.3,0
1201,9847,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Medicina Veterinária,MI,82,82,159.4,0
1202,9023,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Ciências da Comunicação,L1,65,66,136.7,0
1202,9081,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Economia,L1,45,45,138.6,0
1202,9147,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Gestão,L1,56,56,155.2,0
1202,9196,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Línguas e Relações Empresariais,L1,48,48,141.5,0
1202,9204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,"Línguas, Literaturas e Culturas",L1,35,35,128.4,0
1202,9219,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Psicologia,L1,65,65,149.3,0
1202,9238,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Serviço Social,L1,45,46,133.9,0
1202,9254,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Turismo,L1,50,50,130.2,0
1202,9803,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Teatro e Artes Performativas,L1,22,22,117.0,0
1202,9853,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Educação Básica,L1,20,20,112.3,0
1202,L092,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Animação Cultural e Comunitária,L1,30,30,120.1,0
1203,9052,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Comunicação e Multimédia,L1,54,54,129.9,0
1203,9089,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Civil,L1,10,2,126.2,8
1203,9104,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia e Gestão Industrial,L1,32,30,118.4,2
1203,9119,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Informática,L1,125,126,122.6,0
1203,9123,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Mecânica,L1,30,22,118.2,8
1203,9367,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Eletrotécnica e de Computadores,MI,38,10,121.1,28
1203,9455,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Biomédica,L1,22,22,137.0,0
1204,9011,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia,L1,35,29,99.0,6
1204,9012,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia e Geologia,L1,10,6,96.0,4
1204,9015,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioquímica,L1,50,50,123.6,0
1204,9379,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Ambiente,L1,20,12,106.8,8
1204,9540,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioengenharia,L1,35,29,124.0,6
1204,9554,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências da Nutrição,L1,40,40,129.5,0
1204,9707,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Desporto,L1,105,105,132.2,0
1204,9761,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Genética e Biotecnologia,L1,60,60,128.5,0
1204,9841,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Reabilitação Psicomotora,L1,40,20,95.0,20
1306,9069,Universidade da Madeira - Faculdade de Artes e Humanidades,Design,L1,29,27,105.0,2
1306,9196,Universidade da Madeira - Faculdade de Artes e Humanidades,Línguas e Relações Empresariais,L1,36,39,136.2,0
1306,9219,Universidade da Madeira - Faculdade de Artes e Humanidades,Psicologia,L1,30,30,139.9,0
1306,9720,Universidade da Madeira - Faculdade de Artes e Humanidades,"Comunicação, Cultura e Organizações",L1,36,38,125.3,0
1306,9817,Universidade da Madeira - Faculdade de Artes e Humanidades,Artes Visuais,L1,20,13,148.6,7
1306,L150,Universidade da Madeira - Faculdade de Artes e Humanidades,Estudos de Cultura,L1,39,32,112.8,7
1307,9015,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Bioquímica,L1,25,16,122.5,9
1307,9089,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Civil,L1,20,1,,19
1307,9107,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Electrónica e Telecomunicações,L1,20,3,,17
1307,9119,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Informática,L1,75,70,109.3,5
1307,A012,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Matemática (ensino em inglês),L1,20,12,128.2,8
1308,9026,Universidade da Madeira - Faculdade de Ciências Sociais,Ciências da Educação,L1,27,27,117.6,0
1308,9081,Universidade da Madeira - Faculdade de Ciências Sociais,Economia,L1,40,36,113.8,4
1308,9147,Universidade da Madeira - Faculdade de Ciências Sociais,Gestão,L1,55,55,136.3,0
1308,9736,Universidade da Madeira - Faculdade de Ciências Sociais,Educação Física e Desporto,L1,30,30,134.7,0
1308,9853,Universidade da Madeira - Faculdade de Ciências Sociais,Educação Básica,L1,20,17,110.7,3
1309,8083,Universidade da Madeira - Faculdade de Ciências da Vida,Ciclo Básico de Medicina,PM,38,38,175.0,0
1309,9011,Universidade da Madeira - Faculdade de Ciências da Vida,Biologia,L1,20,18,117.1,2
1320,9500,Universidade da Madeira - Escola Superior de Saúde,Enfermagem,L1,25,25,143.0,0
1321,9076,Universidade da Madeira - Escola Superior de Tecnologias e Gestão,Direção e Gestão Hoteleira,L1,30,31,136.6,0
1501,9069,Universidade de Lisboa - Faculdade de Arquitetura,Design,L1,60,60,160.0,0
1501,9071,Universidade de Lisboa - Faculdade de Arquitetura,Design de Moda,L1,60,60,153.0,0
1501,9257,Universidade de Lisboa - Faculdade de Arquitetura,Arquitetura,MI,192,146,107.0,46
1501,G008,Universidade de Lisboa - Faculdade de Arquitetura,"Arquitectura, área de especializ. em Interiores e Reabilitação do Edificado",MI,60,58,111.3,2
1502,8399,Universidade de Lisboa - Faculdade de Belas-Artes,Desenho,L1,35,35,170.5,0
1502,9070,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Comunicação,L1,55,55,173.5,0
1502,9072,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Equipamento,L1,55,56,152.0,0
1502,9754,Universidade de Lisboa - Faculdade de Belas-Artes,Escultura,L1,55,57,142.0,0
1502,9790,Universidade de Lisboa - Faculdade de Belas-Artes,Pintura,L1,55,56,163.0,0
1502,9904,Universidade de Lisboa - Faculdade de Belas-Artes,Arte Multimédia,L1,55,55,167.0,0
1502,L010,Universidade de Lisboa - Faculdade de Belas-Artes,Ciências da Arte e do Património,L1,30,31,147.5,0
1503,9011,Universidade de Lisboa - Faculdade de Ciências,Biologia,L1,174,174,147.5,0
1503,9015,Universidade de Lisboa - Faculdade de Ciências,Bioquímica,L1,70,70,148.3,0
1503,9119,Universidade de Lisboa - Faculdade de Ciências,Engenharia Informática,L1,105,106,148.5,0
1503,9141,Universidade de Lisboa - Faculdade de Ciências,Física,L1,40,40,167.0,0
1503,9146,Universidade de Lisboa - Faculdade de Ciências,Geologia,L1,80,80,119.0,0
1503,9209,Universidade de Lisboa - Faculdade de Ciências,Matemática,L1,50,50,156.8,0
1503,9212,Universidade de Lisboa - Faculdade de Ciências,"Meteorologia, Oceanografia e Geofísica",L1,25,25,126.0,0
1503,9223,Universidade de Lisboa - Faculdade de Ciências,Química,L1,27,27,143.3,0
1503,9226,Universidade de Lisboa - Faculdade de Ciências,Química Tecnológica,L1,21,21,134.0,0
1503,9368,Universidade de Lisboa - Faculdade de Ciências,Engenharia Física,MI,40,40,161.3,0
1503,9381,Universidade de Lisboa - Faculdade de Ciências,Estatística Aplicada,L1,30,30,140.5,0
1503,9385,Universidade de Lisboa - Faculdade de Ciências,Matemática Aplicada,L1,77,77,153.3,0
1503,9811,Universidade de Lisboa - Faculdade de Ciências,Engenharia da Energia e do Ambiente,MI,30,30,131.8,0
1503,9845,Universidade de Lisboa - Faculdade de Ciências,Engenharia Biomédica e Biofísica,MI,40,40,166.0,0
1503,L079,Universidade de Lisboa - Faculdade de Ciências,Tecnologias de Informação,L1,65,66,133.5,0
1503,L096,Universidade de Lisboa - Faculdade de Ciências,Engenharia Geoespacial,L1,20,20,113.0,0
1504,8358,Universidade de Lisboa - Faculdade de Direito,Direito (regime pós-laboral),L1,82,83,147.5,0
1504,9078,Universidade de Lisboa - Faculdade de Direito,Direito,L1,445,447,153.8,0
1505,9494,Universidade de Lisboa - Faculdade de Farmácia,Ciências Farmacêuticas,MI,209,209,143.0,0
1506,8104,Universidade de Lisboa - Faculdade de Letras,"Estudos Artísticos, variante de Artes do Espetáculo",L1,49,50,139.5,0
1506,8413,Universidade de Lisboa - Faculdade de Letras,Artes e Humanidades,L1,60,61,134.5,0
1506,8458,Universidade de Lisboa - Faculdade de Letras,Estudos Gerais,L1,60,60,143.0,0
1506,9006,Universidade de Lisboa - Faculdade de Letras,Arqueologia,L1,36,36,122.0,0
1506,9040,Universidade de Lisboa - Faculdade de Letras,Ciências da Linguagem,L1,33,33,129.5,0
1506,9131,Universidade de Lisboa - Faculdade de Letras,Estudos Africanos,L1,20,20,120.0,0
1506,9133,Universidade de Lisboa - Faculdade de Letras,Estudos Clássicos,L1,20,20,120.5,0
1506,9135,Universidade de Lisboa - Faculdade de Letras,Estudos Europeus,L1,56,56,147.5,0
1506,9139,Universidade de Lisboa - Faculdade de Letras,Filosofia,L1,43,44,135.5,0
1506,9181,Universidade de Lisboa - Faculdade de Letras,História,L1,61,61,143.0,0
1506,9182,Universidade de Lisboa - Faculdade de Letras,História da Arte,L1,40,41,121.0,0
1506,9204,Universidade de Lisboa - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,211,213,139.0,0
1506,9252,Universidade de Lisboa - Faculdade de Letras,Tradução,L1,58,58,137.3,0
1506,9914,Universidade de Lisboa - Faculdade de Letras,Estudos Asiáticos,L1,27,27,150.0,0
1506,9917,Universidade de Lisboa - Faculdade de Letras,Estudos Portugueses,L1,20,20,119.0,0
1506,L097,Universidade de Lisboa - Faculdade de Letras,Estudos Comparatistas,L1,20,20,125.0,0
1506,L145,Universidade de Lisboa - Faculdade de Letras,Estudos de Cultura e Comunicação,L1,56,56,149.0,0
1507,9554,Universidade de Lisboa - Faculdade de Medicina,Ciências da Nutrição,L1,28,28,156.3,0
1507,9813,Universidade de Lisboa - Faculdade de Medicina,Medicina,MI,295,295,175.8,0
1508,9548,Universidade de Lisboa - Faculdade de Medicina Dentária,Medicina Dentária,MI,65,65,173.8,0
1508,9556,Universidade de Lisboa - Faculdade de Medicina Dentária,Higiene Oral,L1,40,40,127.8,0
1508,9791,Universidade de Lisboa - Faculdade de Medicina Dentária,Prótese Dentária,L1,28,28,115.0,0
1509,9847,Universidade de Lisboa - Faculdade de Medicina Veterinária,Medicina Veterinária,MI,109,110,157.8,0
1510,9068,Universidade de Lisboa - Faculdade de Motricidade Humana,Dança,L1,20,15,106.0,5
1510,9162,Universidade de Lisboa - Faculdade de Motricidade Humana,Gestão do Desporto,L1,31,31,147.0,0
1510,9707,Universidade de Lisboa - Faculdade de Motricidade Humana,Ciências do Desporto,L1,160,162,124.0,0
1510,9841,Universidade de Lisboa - Faculdade de Motricidade Humana,Reabilitação Psicomotora,L1,49,49,123.0,0
1511,9555,Universidade de Lisboa - Faculdade de Psicologia,Psicologia,MI,137,137,151.0,0
1513,L040,Universidade de Lisboa - Instituto de Educação,Educação e Formação,L1,72,74,122.0,0
1514,8411,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Planeamento e Gestão do Território,L1,41,43,132.0,0
1514,9143,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Geografia,L1,94,95,128.0,0
1515,8258,Universidade de Lisboa - Instituto Superior de Agronomia,Arquitetura Paisagista,L1,20,20,123.5,0
1515,8377,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Florestal e dos Recursos Naturais,L1,20,20,115.0,0
1515,9011,Universidade de Lisboa - Instituto Superior de Agronomia,Biologia,L1,38,38,137.3,0
1515,9086,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Agronómica,L1,57,57,124.8,0
1515,9087,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Alimentar,L1,38,17,110.0,21
1515,9099,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia do Ambiente,L1,21,21,125.3,0
1515,9129,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Zootécnica,L1,28,28,122.5,0
1516,8014,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social (regime pós-laboral),L1,35,36,130.5,0
1516,8102,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública (regime pós-laboral),L1,46,48,129.0,0
1516,8109,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia (regime pós-laboral),L1,33,33,121.5,0
1516,8111,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos (regime pós-laboral),L1,52,53,141.0,0
1516,8363,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública e Políticas do Território (regime pós-laboral),L1,33,33,120.0,0
1516,8364,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais (regime pós-laboral),L1,52,52,149.5,0
1516,9002,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública,L1,76,76,141.5,0
1516,9019,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciência Política,L1,50,52,152.0,0
1516,9023,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciências da Comunicação,L1,58,58,161.0,0
1516,9157,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos,L1,66,68,154.0,0
1516,9229,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais,L1,80,81,160.0,0
1516,9238,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social,L1,54,55,142.0,0
1516,9240,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia,L1,52,53,135.0,0
1516,9448,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Antropologia,L1,45,45,120.5,0
1517,9081,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia,L1,138,138,157.0,0
1517,9147,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão,L1,168,170,159.5,0
1517,9210,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Matemática Aplicada à Economia e à Gestão,L1,44,44,184.0,0
1517,A001,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão (ensino em Inglês),L1,29,29,161.5,0
1517,A006,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia (ensino em Inglês),L1,24,24,159.0,0
1517,A013,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Finanças (ensino em inglês),L1,32,32,152.3,0
1518,9121,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Informática e de Computadores,L1,170,170,172.0,0
1518,9257,Universidade de Lisboa - Instituto Superior Técnico,Arquitetura,MI,47,47,155.0,0
1518,9345,Universidade de Lisboa - Instituto Superior Técnico,Matemática Aplicada e Computação,L1,38,38,183.8,0
1518,9357,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Aeroespacial,MI,92,92,189.5,0
1518,9358,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biológica,MI,61,61,169.5,0
1518,9359,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biomédica,MI,66,66,181.5,0
1518,9360,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Civil,MI,129,130,127.3,0
1518,9363,Universidade de Lisboa - Instituto Superior Técnico,Engenharia de Materiais,MI,25,25,160.3,0
1518,9367,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Eletrotécnica e de Computadores,MI,220,220,158.0,0
1518,9369,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Mecânica,MI,160,160,173.3,0
1518,9458,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Física Tecnológica,MI,69,69,188.8,0
1518,9461,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Química,MI,75,75,161.0,0
1518,9508,Universidade de Lisboa - Instituto Superior Técnico,Engenharia do Ambiente,MI,31,31,155.3,0
1518,9913,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Geológica e de Minas,L1,20,20,131.3,0
1518,L162,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Naval e Oceânica,L1,30,30,160.5,0
1519,9098,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia de Telecomunicações e Informática,L1,55,55,140.0,0
1519,9104,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia e Gestão Industrial,L1,61,61,164.0,0
1519,9121,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Informática e de Computadores,L1,90,90,163.5,0
1519,9912,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Eletrónica,L1,34,34,144.0,0
3011,8005,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing (regime pós-laboral),L1,20,20,130.6,0
3011,8449,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade (regime de ensino a distância),L1,20,9,117.6,11
3011,9056,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade,L1,78,79,137.8,0
3011,9140,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças,L1,20,20,152.6,0
3011,9205,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing,L1,33,33,148.9,0
3011,9869,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade (regime pós-laboral),L1,20,19,100.0,1
3011,9888,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças (regime pós-laboral),L1,20,20,116.3,0
3012,8016,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Tecnologias da Informação,L1,25,25,101.5,0
3012,8405,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão da Qualidade,L1,23,23,124.6,0
3012,9109,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Engenharia Eletrotécnica,L1,24,9,121.9,15
3012,9235,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Secretariado e Comunicação Empresarial,L1,24,25,133.4,0
3012,9769,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Pública e Autárquica,L1,20,20,118.3,0
3012,L021,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Comercial,L1,30,31,132.1,0
3013,9500,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Enfermagem,L1,82,82,135.4,0
3013,9504,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Fisioterapia,L1,40,40,151.0,0
3013,9890,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Terapia da Fala,L1,22,22,117.0,0
3013,L066,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Imagem Médica e Radioterapia,L1,25,26,123.4,0
3014,L135,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Tecnologia e Sistemas de Produção,L1,23,23,114.8,0
3014,L138,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Design de Produto e Tecnologia,L1,37,37,135.6,0
3021,9003,Instituto Politécnico de Beja - Escola Superior Agrária,Agronomia,L1,50,4,,46
3021,9099,Instituto Politécnico de Beja - Escola Superior Agrária,Engenharia do Ambiente,L1,25,0,,25
3021,9350,Instituto Politécnico de Beja - Escola Superior Agrária,Ciência e Tecnologia dos Alimentos,L1,25,2,,23
3021,L157,Instituto Politécnico de Beja - Escola Superior Agrária,Tecnologias Bioanalíticas,L1,25,0,,25
3022,9010,Instituto Politécnico de Beja - Escola Superior de Educação,Audiovisual e Multimédia,L1,24,6,105.8,18
3022,9238,Instituto Politécnico de Beja - Escola Superior de Educação,Serviço Social,L1,50,38,105.0,12
3022,9563,Instituto Politécnico de Beja - Escola Superior de Educação,Desporto,L1,37,38,101.0,0
3022,9853,Instituto Politécnico de Beja - Escola Superior de Educação,Educação Básica,L1,20,2,,18
3023,8437,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria (regime de ensino a distância),L1,40,7,105.0,33
3023,9119,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Engenharia Informática,L1,55,16,116.8,39
3023,9152,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas,L1,31,19,113.9,12
3023,9242,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria,L1,30,32,109.7,0
3023,9254,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Turismo,L1,24,23,97.0,1
3023,9994,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas (regime pós-laboral),L1,20,1,112.0,19
3031,8015,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria (regime pós-laboral),L1,35,36,123.6,0
3031,8402,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública (regime de ensino a distância),L1,20,10,103.5,10
3031,9056,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade,L1,40,40,139.6,0
