codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
0300,9011,Universidade de Aveiro,Biologia,L1,108,108,0,1,1,0,155.8,0
0300,9012,Universidade de Aveiro,Biologia e Geologia,L1,26,26,0,1,1,0,147.4,0
0300,9015,Universidade de Aveiro,Bioquímica,L1,66,66,0,1,1,0,160.8,0
0300,9016,Universidade de Aveiro,Biotecnologia,L1,64,64,0,0,0,0,168.4,0
0300,9041,Universidade de Aveiro,Ciências do Mar,L1,32,32,0,0,0,0,135.5,0
0300,9069,Universidade de Aveiro,Design,L1,51,51,0,0,0,0,165.2,0
0300,9081,Universidade de Aveiro,Economia,L1,51,51,0,0,0,0,165.6,0
0300,9089,Universidade de Aveiro,Engenharia Civil,L1,21,21,0,0,0,0,129.0,0
0300,9096,Universidade de Aveiro,Engenharia de Materiais,L1,27,12,0,0,0,0,122.0,15
0300,9099,Universidade de Aveiro,Engenharia do Ambiente,L1,20,20,0,0,0,0,132.2,0
0300,9104,Universidade de Aveiro,Engenharia e Gestão Industrial,L1,82,82,0,0,0,0,158.2,0
0300,9113,Universidade de Aveiro,Engenharia Física,L1,42,42,0,0,0,0,147.8,0
0300,9119,Universidade de Aveiro,Engenharia Informática,L1,75,75,0,0,0,0,174.0,0
0300,9123,Universidade de Aveiro,Engenharia Mecânica,L1,107,107,0,0,0,0,152.0,0
0300,9125,Universidade de Aveiro,Engenharia Química,L1,42,42,1,0,0,0,147.2,0
0300,9141,Universidade de Aveiro,Física,L1,21,13,0,0,0,0,132.0,8
0300,9146,Universidade de Aveiro,Geologia,L1,20,20,0,0,0,0,135.0,0
0300,9147,Universidade de Aveiro,Gestão,L1,44,44,0,0,0,0,172.4,0
0300,9194,Universidade de Aveiro,Línguas e Estudos Editoriais,L1,27,27,0,1,1,0,158.0,0
0300,9196,Universidade de Aveiro,Línguas e Relações Empresariais,L1,77,77,0,1,1,0,153.2,0
0300,9204,Universidade de Aveiro,"Línguas, Literaturas e Culturas",L1,31,31,0,0,0,0,150.0,0
0300,9209,Universidade de Aveiro,Matemática,L1,35,35,0,0,0,0,153.8,0
0300,9212,Universidade de Aveiro,"Meteorologia, Oceanografia e Geofísica",L1,20,20,0,0,0,0,121.0,0
0300,9219,Universidade de Aveiro,Psicologia,L1,36,36,0,0,0,0,165.5,0
0300,9223,Universidade de Aveiro,Química,L1,20,17,0,0,0,0,119.8,3
0300,9252,Universidade de Aveiro,Tradução,L1,39,39,0,1,1,0,149.0,0
0300,9351,Universidade de Aveiro,Ciências Biomédicas,L1,77,77,0,0,0,0,174.3,0
0300,9455,Universidade de Aveiro,Engenharia Biomédica,L1,37,37,0,0,0,0,170.0,0
0300,9853,Universidade de Aveiro,Educação Básica,L1,49,49,0,0,0,1,140.5,0
0300,L187,Universidade de Aveiro,Gestão e Planeamento em Turismo,L1,29,29,0,0,0,0,144.8,0
0300,L202,Universidade de Aveiro,Engenharia de Automação Industrial,L1,40,20,0,0,0,0,120.3,20
0300,L209,Universidade de Aveiro,Engenharia Eletrotécnica e de Computadores,L1,56,56,0,0,0,0,124.0,0
0300,L217,Universidade de Aveiro,Engenharia de Computadores e Informática,L1,91,91,1,0,0,0,150.5,0
0300,L221,Universidade de Aveiro,Engenharia Aeroespacial,L1,45,45,0,0,0,0,184.4,0
0300,L223,Universidade de Aveiro,Engenharia Computacional,L1,25,25,0,0,0,0,134.5,0
0300,L254,Universidade de Aveiro,Multimédia e Tecnologias da Comunicação,L1,74,74,0,0,0,0,145.0,0
0400,8184,Universidade da Beira Interior,Optometria e Ciências da Visão,L1,40,40,0,0,0,0,129.8,0
0400,9015,Universidade da Beira Interior,Bioquímica,L1,52,52,0,0,0,0,132.1,0
0400,9016,Universidade da Beira Interior,Biotecnologia,L1,51,51,0,0,0,0,131.8,0
0400,9020,Universidade da Beira Interior,Ciência Política e Relações Internacionais,L1,30,30,0,2,2,0,160.9,0
0400,9023,Universidade da Beira Interior,Ciências da Comunicação,L1,66,66,0,1,1,0,146.3,0
0400,9025,Universidade da Beira Interior,Ciências da Cultura,L1,22,22,0,2,2,0,126.2,0
0400,9048,Universidade da Beira Interior,Cinema,L1,48,48,0,2,2,0,144.2,0
0400,9071,Universidade da Beira Interior,Design de Moda,L1,60,60,0,2,2,0,146.2,0
0400,9074,Universidade da Beira Interior,Design Industrial,L1,53,34,0,1,0,0,108.0,18
0400,9075,Universidade da Beira Interior,Design Multimédia,L1,48,48,0,0,0,0,114.6,0
0400,9081,Universidade da Beira Interior,Economia,L1,51,51,0,0,0,0,134.7,0
0400,9089,Universidade da Beira Interior,Engenharia Civil,L1,22,2,0,0,0,0,152.5,20
0400,9104,Universidade da Beira Interior,Engenharia e Gestão Industrial,L1,30,20,0,0,0,0,125.1,10
0400,9105,Universidade da Beira Interior,Engenharia Eletromecânica,L1,39,17,0,0,0,0,127.8,22
0400,9112,Universidade da Beira Interior,Engenharia Eletrotécnica e de Computadores,L1,27,2,0,0,0,0,157.0,25
0400,9119,Universidade da Beira Interior,Engenharia Informática,L1,80,80,0,0,0,0,138.0,0
0400,9139,Universidade da Beira Interior,Filosofia,L1,21,15,0,0,0,0,118.7,6
0400,9147,Universidade da Beira Interior,Gestão,L1,82,82,0,0,0,0,147.8,0
0400,9205,Universidade da Beira Interior,Marketing,L1,37,37,0,0,0,0,133.3,0
0400,9219,Universidade da Beira Interior,Psicologia,L1,53,53,0,2,2,0,162.1,0
0400,9225,Universidade da Beira Interior,Química Industrial,L1,27,27,0,0,0,0,121.3,0
0400,9240,Universidade da Beira Interior,Sociologia,L1,45,45,0,1,1,0,139.1,0
0400,9257,Universidade da Beira Interior,Arquitetura,MI,64,64,0,0,0,0,155.1,0
0400,9351,Universidade da Beira Interior,Ciências Biomédicas,L1,70,70,0,0,0,2,160.3,0
0400,9494,Universidade da Beira Interior,Ciências Farmacêuticas,MI,62,62,0,0,0,0,156.8,0
0400,9707,Universidade da Beira Interior,Ciências do Desporto,L1,63,63,0,1,1,0,138.2,0
0400,9740,Universidade da Beira Interior,Engenharia Aeronáutica,L1,60,60,0,0,0,0,158.6,0
0400,9813,Universidade da Beira Interior,Medicina,MI,145,145,0,0,0,0,182.3,0
0400,9835,Universidade da Beira Interior,Matemática e Aplicações,L1,22,8,0,0,0,0,130.1,14
0400,9918,Universidade da Beira Interior,Estudos Portugueses e Espanhóis,L1,29,29,0,1,1,0,126.2,0
0400,L042,Universidade da Beira Interior,Informática Web,L1,30,27,0,0,0,0,115.3,3
0400,L205,Universidade da Beira Interior,Física e Aplicações,L1,27,4,0,0,0,0,149.9,23
0400,L258,Universidade da Beira Interior,Tecnologia e Produto de Moda Sustentável,L1,20,2,0,0,0,0,133.6,18
0501,8408,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Química Medicinal,L1,30,21,0,0,0,0,113.8,9
0501,9011,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Biologia,L1,100,100,0,1,1,0,150.5,0
0501,9015,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Bioquímica,L1,65,65,0,0,0,0,148.0,0
0501,9089,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Civil,L1,55,26,0,0,0,0,123.8,29
0501,9099,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia do Ambiente,L1,21,18,0,0,0,0,118.0,3
0501,9104,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia e Gestão Industrial,L1,57,57,0,0,0,0,149.8,0
0501,9113,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Física,L1,35,35,0,0,0,0,148.8,0
0501,9119,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Informática,L1,145,145,0,0,0,0,158.0,0
0501,9123,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Mecânica,L1,110,110,0,0,0,0,141.5,0
0501,9125,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Química,L1,45,34,0,0,0,0,124.0,11
0501,9141,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Física,L1,25,22,0,0,0,0,141.5,3
0501,9146,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Geologia,L1,29,29,0,1,1,0,130.0,0
0501,9209,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Matemática,L1,40,40,0,0,0,0,148.5,0
0501,9223,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Química,L1,29,26,0,0,0,0,116.5,3
0501,9257,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Arquitetura,MI,61,61,0,0,0,0,158.5,0
0501,9448,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Antropologia,L1,47,47,0,1,1,0,133.0,0
0501,9455,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Biomédica,L1,64,64,0,0,0,0,165.5,0
0501,9891,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Design e Multimédia,L1,74,74,0,0,0,0,154.5,0
0501,L192,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia e Ciência de Dados,L1,40,40,0,0,0,0,145.0,0
0501,L209,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Engenharia Eletrotécnica e de Computadores,L1,101,54,0,0,0,0,119.3,47
0501,L285,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,Gestão de Cidades Sustentáveis e Inteligentes,L1,47,47,0,1,1,0,122.5,0
0502,8067,Universidade de Coimbra - Faculdade de Direito,Administração Público-Privada,L1,41,41,0,1,1,0,161.5,0
0502,9078,Universidade de Coimbra - Faculdade de Direito,Direito,L1,334,334,0,3,3,1,168.0,0
0503,9081,Universidade de Coimbra - Faculdade de Economia,Economia,L1,154,154,0,0,0,0,151.0,0
0503,9147,Universidade de Coimbra - Faculdade de Economia,Gestão,L1,89,89,0,0,0,0,166.0,0
